product_name,total_sales
esporte_lazer,76.0
beleza_saude,5525.56
esporte_lazer,55.09
utilidades_domesticas,59.8
beleza_saude,169.9
cool_stuff,499.9
perfumaria,179.7
automotivo,105.0
pet_shop,2999.3999999999996
instrumentos_musicais,149.0
moveis_decoracao,169.0
moveis_decoracao,12.99
fashion_bolsas_e_acessorios,49.99
moveis_decoracao,145.0
bebes,165.0
telefonia,129.89
alimentos_bebidas,495.0
casa_construcao,233.7
utilidades_domesticas,79.0
pet_shop,4004.0
informatica_acessorios,254.70000000000002
livros_interesse_geral,44.0
automotivo,49.49
livros_interesse_geral,509.0
fashion_calcados,37.25
relogios_presentes,1850.0
esporte_lazer,119.0
telefonia,19.9
malas_acessorios,72.9
cama_mesa_banho,899.0
automotivo,49.49
cama_mesa_banho,57.0
papelaria,745.0
brinquedos,104.97
cama_mesa_banho,90.0
cama_mesa_banho,119.99
eletroportateis,1408.0
beleza_saude,99.98
informatica_acessorios,698.0
utilidades_domesticas,39.9
telefonia,195.0
cool_stuff,159.2
fashion_bolsas_e_acessorios,39.8
instrumentos_musicais,1775.9
esporte_lazer,215.39999999999998
esporte_lazer,59.9
bebes,239.96
casa_construcao,219.9
automotivo,276.99
fashion_calcados,426.42
informatica_acessorios,77.6
utilidades_domesticas,31.9
esporte_lazer,42.31
moveis_decoracao,239.6
pet_shop,119.69999999999999
moveis_decoracao,539.1
moveis_decoracao,179.7
eletronicos,356.58000000000004
moveis_decoracao,139.8
beleza_saude,696.0
pet_shop,38.9
telefonia,14.9
pcs,5949.93
moveis_decoracao,476.0
climatizacao,99.8
esporte_lazer,165.98
cool_stuff,79.99
moveis_decoracao,81.8
informatica_acessorios,79.9
utilidades_domesticas,447.12
consoles_games,949.99
bebes,10006.85
informatica_acessorios,1107.36
utilidades_domesticas,109.9
cama_mesa_banho,1876.2
relogios_presentes,2393.9
relogios_presentes,139.8
eletronicos,354.90000000000003
telefonia,45.98
moveis_decoracao,299.6
moveis_escritorio,349.9
ferramentas_jardim,55.0
relogios_presentes,196.0
ferramentas_jardim,349.0
automotivo,58.0
beleza_saude,115.0
informatica_acessorios,418.0
automotivo,68.0
papelaria,99.0
moveis_decoracao,3527.0
brinquedos,264.9
moveis_sala,440.2
ferramentas_jardim,139.42
bebes,279.0
perfumaria,70.44
utilidades_domesticas,196.0
ferramentas_jardim,1645.0
utilidades_domesticas,78.0
casa_construcao,83.9
ferramentas_jardim,289.98
fashion_underwear_e_moda_praia,59.9
telefonia,124.94999999999999
construcao_ferramentas_construcao,169.0
utilidades_domesticas,389.70000000000005
automotivo,109.2
malas_acessorios,788.9
beleza_saude,70.84
eletroportateis,61.769999999999996
eletronicos,30.0
esporte_lazer,6567.0
moveis_decoracao,119.0
esporte_lazer,22.49
informatica_acessorios,451.82
esporte_lazer,67.9
cama_mesa_banho,119.99
moveis_sala,58.0
moveis_decoracao,16.9
malas_acessorios,399.99
consoles_games,69.0
automotivo,69.9
automotivo,318.98
telefonia,69.9
instrumentos_musicais,1137.0
eletronicos,454.90000000000003
utilidades_domesticas,169.0
beleza_saude,599.65
esporte_lazer,4929.0
bebes,299.8
construcao_ferramentas_construcao,47.97
esporte_lazer,94.0
esporte_lazer,199.8
esporte_lazer,501.5
esporte_lazer,94.98
bebes,99.8
malas_acessorios,845.45
relogios_presentes,1700.0
moveis_decoracao,148.99
moveis_decoracao,449.40000000000003
automotivo,69.0
bebes,79.9
automotivo,79.6
beleza_saude,44.5
moveis_decoracao,268.94
brinquedos,51.7
papelaria,145.5
informatica_acessorios,478.5
beleza_saude,51.0
utilidades_domesticas,42.839999999999996
informatica_acessorios,111.6
fashion_bolsas_e_acessorios,90.0
brinquedos,139.0
fashion_roupa_masculina,45.5
moveis_decoracao,19.9
beleza_saude,112.0
telefonia,63.9
ferramentas_jardim,489.0
cama_mesa_banho,235.0
esporte_lazer,1578.0
automotivo,119.69999999999999
beleza_saude,95.0
esporte_lazer,35.0
beleza_saude,149.5
consoles_games,157.98
cama_mesa_banho,271.99
utilidades_domesticas,39.67
moveis_decoracao,504.0
esporte_lazer,825.0
beleza_saude,154.88
moveis_decoracao,189.9
ferramentas_jardim,429.8
brinquedos,295.9
portateis_cozinha_e_preparadores_de_alimentos,34.9
esporte_lazer,75.7
perfumaria,54.0
construcao_ferramentas_iluminacao,109.9
alimentos,47.5
esporte_lazer,107.8
bebes,2661.0
eletroportateis,89.9
esporte_lazer,44.0
cama_mesa_banho,308.0
cool_stuff,149.9
fashion_bolsas_e_acessorios,197.0
beleza_saude,57.99
artes,250.0
utilidades_domesticas,99.5
cama_mesa_banho,179.9
ferramentas_jardim,10.22
beleza_saude,1399.94
moveis_escritorio,264.96999999999997
market_place,80.75
moveis_decoracao,96.0
esporte_lazer,299.70000000000005
informatica_acessorios,112.99
relogios_presentes,1215.3
automotivo,199.0
beleza_saude,194.96999999999997
eletrodomesticos,54.9
utilidades_domesticas,19.9
esporte_lazer,714.78
informatica_acessorios,99.98
utilidades_domesticas,149.8
moveis_escritorio,1509.68
cama_mesa_banho,599.99
eletronicos,488.0
perfumaria,79.9
eletrodomesticos_2,435.0
utilidades_domesticas,87.37
fashion_bolsas_e_acessorios,40.6
cool_stuff,110.0
casa_conforto,110.0
construcao_ferramentas_iluminacao,79.9
utilidades_domesticas,169.98000000000002
ferramentas_jardim,19.99
esporte_lazer,54.0
pet_shop,1075.02
brinquedos,105.0
beleza_saude,1496.5
artes,487.5
moveis_decoracao,239.6
esporte_lazer,379.8
beleza_saude,1347.84
informatica_acessorios,59.0
relogios_presentes,497.0
industria_comercio_e_negocios,746.0
beleza_saude,396.8
cool_stuff,293.99
beleza_saude,8.65
informatica_acessorios,198.98
eletrodomesticos,26.0
consoles_games,189.98
telefonia,65.97
esporte_lazer,2999.9
papelaria,435.0
perfumaria,300.68
moveis_decoracao,1361.3999999999999
livros_tecnicos,37.0
telefonia,49.98
eletroportateis,218.86999999999998
moveis_decoracao,129.9
cama_mesa_banho,99.9
cama_mesa_banho,69.9
brinquedos,129.0
pet_shop,307.86
papelaria,299.0
consoles_games,369.95
eletrodomesticos_2,4310.0
eletrodomesticos_2,440.0
eletroportateis,999.9
relogios_presentes,569.0
informatica_acessorios,260.0
moveis_decoracao,13.0
informatica_acessorios,28.99
cool_stuff,503.70000000000005
esporte_lazer,43.98
utilidades_domesticas,71.8
cool_stuff,599.97
cama_mesa_banho,47.9
cama_mesa_banho,48.0
relogios_presentes,199.99
esporte_lazer,29.01
relogios_presentes,544.9
consoles_games,21.0
brinquedos,329.8
perfumaria,3190.3
pet_shop,281.99
papelaria,179.7
ferramentas_jardim,203.39999999999998
fashion_bolsas_e_acessorios,20.3
bebes,849.5
beleza_saude,89.97
cama_mesa_banho,90.0
automotivo,899.94
esporte_lazer,53.989999999999995
fashion_esporte,74.97
artigos_de_festas,231.2
livros_interesse_geral,74.9
sinalizacao_e_seguranca,43.5
livros_interesse_geral,24.9
beleza_saude,91.99
construcao_ferramentas_jardim,58.9
relogios_presentes,150.9
automotivo,89.9
perfumaria,9.9
moveis_decoracao,396.0
cama_mesa_banho,1039.6
utilidades_domesticas,2300.0
pet_shop,33.98
instrumentos_musicais,558.7
construcao_ferramentas_seguranca,351.0
beleza_saude,28.39
industria_comercio_e_negocios,229.0
utilidades_domesticas,169.9
beleza_saude,99.98
cool_stuff,10709.54
moveis_decoracao,314.70000000000005
esporte_lazer,99.8
esporte_lazer,89.9
la_cuisine,129.0
fashion_bolsas_e_acessorios,98.6
esporte_lazer,91.0
moveis_decoracao,198.0
relogios_presentes,1968.16
consoles_games,315.96999999999997
cama_mesa_banho,119.9
beleza_saude,229.8
perfumaria,268.38
bebes,135.98
fashion_bolsas_e_acessorios,2718.0
eletrodomesticos,27.0
climatizacao,1807.0
esporte_lazer,295.0
fashion_esporte,59.9
automotivo,19.9
livros_interesse_geral,394.5
beleza_saude,249.8
beleza_saude,35.0
cool_stuff,49.5
cool_stuff,259.96999999999997
utilidades_domesticas,38.34
papelaria,279.8
beleza_saude,59.8
beleza_saude,80.0
esporte_lazer,395.40000000000003
moveis_decoracao,75.0
brinquedos,1111.28
instrumentos_musicais,278.9
beleza_saude,129.99
bebes,774.9
esporte_lazer,51.8
consoles_games,9354.91
relogios_presentes,390.0
cool_stuff,289.9
moveis_decoracao,29.9
cama_mesa_banho,250.59999999999997
casa_construcao,65.1
ferramentas_jardim,90.0
pet_shop,59.8
eletronicos,99.98
cama_mesa_banho,114.99
cama_mesa_banho,79.9
moveis_decoracao,259.9
utilidades_domesticas,46.9
fashion_bolsas_e_acessorios,62.0
moveis_decoracao,47.7
construcao_ferramentas_construcao,59.9
beleza_saude,39.9
relogios_presentes,179.99
automotivo,234.9
perfumaria,607.98
ferramentas_jardim,229.0
telefonia,155.91
esporte_lazer,51.989999999999995
utilidades_domesticas,189.9
cama_mesa_banho,69.9
brinquedos,109.9
moveis_decoracao,105.9
automotivo,139.9
automotivo,115.0
moveis_decoracao,290.0
dvds_blu_ray,120.0
fashion_bolsas_e_acessorios,239.70000000000002
cama_mesa_banho,279.6
esporte_lazer,129.0
cama_mesa_banho,114.62
beleza_saude,989.4
cama_mesa_banho,212.21999999999997
agro_industria_e_comercio,2199.0
cama_mesa_banho,99.8
esporte_lazer,85.7
esporte_lazer,123.6
cama_mesa_banho,79.9
papelaria,138.98
construcao_ferramentas_construcao,194.64
esporte_lazer,69.9
brinquedos,84.0
pet_shop,89.0
cama_mesa_banho,79.0
eletrodomesticos,449.97
pet_shop,149.0
moveis_decoracao,355.98
fashion_calcados,333.44
cama_mesa_banho,74.9
utilidades_domesticas,59.980000000000004
beleza_saude,151.72
informatica_acessorios,30.0
esporte_lazer,329.94
informatica_acessorios,2999.7
perfumaria,906.64
utilidades_domesticas,70.0
bebidas,4581.75
beleza_saude,238.6
relogios_presentes,406.0
beleza_saude,79.39
automotivo,76.0
esporte_lazer,1040.0
alimentos,91.92
perfumaria,79.9
agro_industria_e_comercio,2360.0
eletrodomesticos,10.0
brinquedos,584.97
moveis_decoracao,279.0
telefonia,105.96
moveis_decoracao,387.15000000000003
sinalizacao_e_seguranca,299.8
utilidades_domesticas,44.9
cama_mesa_banho,49.99
instrumentos_musicais,308.8
papelaria,59.97
automotivo,14.99
papelaria,30.9
perfumaria,159.9
relogios_presentes,1221.03
perfumaria,99.99
moveis_decoracao,79.9
fashion_bolsas_e_acessorios,89.99
cama_mesa_banho,544.6999999999999
bebes,29.9
consoles_games,104.0
sinalizacao_e_seguranca,8.9
automotivo,519.4
esporte_lazer,39.8
beleza_saude,99.0
informatica_acessorios,1416.0
automotivo,125.0
esporte_lazer,1188.3000000000002
cool_stuff,258.0
bebes,584.55
esporte_lazer,1238.0
automotivo,399.9
utilidades_domesticas,86.69999999999999
moveis_escritorio,319.88
livros_tecnicos,130.0
moveis_decoracao,123.8
utilidades_domesticas,625.5
automotivo,53.9
papelaria,74.75
bebes,4220.0
moveis_decoracao,99.99
cama_mesa_banho,155.94
esporte_lazer,58.9
moveis_cozinha_area_de_servico_jantar_e_jardim,258.0
construcao_ferramentas_construcao,55.0
perfumaria,39.92
cama_mesa_banho,59.9
cine_foto,217.99
bebidas,126.48
beleza_saude,66.0
utilidades_domesticas,458.15999999999997
esporte_lazer,12.0
moveis_decoracao,60.0
utilidades_domesticas,99.78
relogios_presentes,468.29999999999995
cama_mesa_banho,120.7
climatizacao,25.2
livros_tecnicos,56.0
eletrodomesticos,782.25
livros_interesse_geral,186.98000000000002
esporte_lazer,599.0
moveis_decoracao,169.0
esporte_lazer,99.9
bebes,195.0
relogios_presentes,231.37
cama_mesa_banho,43.99
telefonia,89.9
moveis_decoracao,274.0
livros_tecnicos,563.9399999999999
beleza_saude,97.65
esporte_lazer,82.8
esporte_lazer,109.9
telefonia,159.9
eletronicos,44.0
beleza_saude,119.99
informatica_acessorios,78.6
relogios_presentes,959.99
beleza_saude,100.0
bebes,200.0
instrumentos_musicais,92.4
informatica_acessorios,1922.8
relogios_presentes,168.0
beleza_saude,57.6
papelaria,69.9
beleza_saude,180.0
cama_mesa_banho,152.37
telefonia,89.97
moveis_cozinha_area_de_servico_jantar_e_jardim,149.0
bebes,94.99
cama_mesa_banho,73.98
utilidades_domesticas,65.0
relogios_presentes,1299.0
fashion_roupa_masculina,199.6
esporte_lazer,1048.5
relogios_presentes,58.0
automotivo,179.98
dvds_blu_ray,19.9
cama_mesa_banho,259.6
fashion_underwear_e_moda_praia,359.4
instrumentos_musicais,224.0
esporte_lazer,209.0
moveis_decoracao,29.9
utilidades_domesticas,49.9
esporte_lazer,16.9
casa_construcao,12.0
cama_mesa_banho,59.9
moveis_decoracao,294.0
esporte_lazer,119.8
moveis_decoracao,18.5
cama_mesa_banho,95.8
telefonia,19.99
telefonia,149.0
brinquedos,89.9
brinquedos,49.0
automotivo,171.98
moveis_decoracao,25.0
perfumaria,260.4
utilidades_domesticas,59.9
bebes,22.99
moveis_decoracao,88.0
utilidades_domesticas,129.9
malas_acessorios,48.9
livros_tecnicos,66.0
utilidades_domesticas,129.0
moveis_decoracao,119.97
fashion_bolsas_e_acessorios,178.0
automotivo,83.41
malas_acessorios,638.0
automotivo,365.96999999999997
bebes,154.96
bebes,187.0
cama_mesa_banho,269.09999999999997
esporte_lazer,19.9
eletrodomesticos_2,959.4000000000001
esporte_lazer,101.39999999999999
telefonia,49.99
esporte_lazer,843.6999999999999
automotivo,769.96
eletronicos,12.95
eletrodomesticos,39.8
cama_mesa_banho,3576.8
esporte_lazer,230.0
utilidades_domesticas,114.9
fashion_bolsas_e_acessorios,1949.0
bebes,12.99
relogios_presentes,1591.2
construcao_ferramentas_construcao,1060.0
relogios_presentes,849.99
moveis_decoracao,219.9
brinquedos,799.99
moveis_decoracao,104.0
bebes,25.0
cool_stuff,419.40000000000003
cama_mesa_banho,146.98
relogios_presentes,159.9
livros_tecnicos,159.6
automotivo,90.0
eletronicos,139.29999999999998
brinquedos,225.7
esporte_lazer,23.3
relogios_presentes,689.0
malas_acessorios,158.0
moveis_decoracao,297.0
moveis_decoracao,125.93
relogios_presentes,2150.0
eletrodomesticos,35.0
utilidades_domesticas,599.0
pet_shop,19.9
beleza_saude,179.14
eletrodomesticos,234.0
automotivo,78.0
pet_shop,35.0
automotivo,478.24
ferramentas_jardim,2690.0
livros_interesse_geral,69.9
perfumaria,89.0
moveis_escritorio,279.9
automotivo,89.9
brinquedos,671.9
esporte_lazer,259.6
informatica_acessorios,498.0
esporte_lazer,171.9
beleza_saude,779.4000000000001
utilidades_domesticas,377.3
fashion_bolsas_e_acessorios,136.4
automotivo,1978.0
esporte_lazer,4932.900000000001
beleza_saude,289.9
sinalizacao_e_seguranca,2119.6
beleza_saude,298.70000000000005
ferramentas_jardim,116.69999999999999
construcao_ferramentas_construcao,359.9
bebes,104.69999999999999
brinquedos,210.0
malas_acessorios,94.98
moveis_escritorio,119.99
informatica_acessorios,215.0
cama_mesa_banho,520.0
brinquedos,44.9
automotivo,1332.5
cool_stuff,72.99
utilidades_domesticas,199.99
informatica_acessorios,193.6
pet_shop,59.99
automotivo,45.9
livros_interesse_geral,469.70000000000005
relogios_presentes,159.9
cama_mesa_banho,245.6
construcao_ferramentas_construcao,23.5
ferramentas_jardim,620.0
cama_mesa_banho,424.0
perfumaria,98.8
moveis_decoracao,79.9
eletroportateis,293.96999999999997
relogios_presentes,155.8
bebes,112.3
pet_shop,299.70000000000005
telefonia,2397.0
cama_mesa_banho,95.99
esporte_lazer,639.96
cine_foto,119.9
esporte_lazer,24.9
automotivo,69.99
fashion_calcados,99.9
cama_mesa_banho,17.99
esporte_lazer,149.9
telefonia,37.8
esporte_lazer,91.33
telefonia,24.89
esporte_lazer,319.9
automotivo,35.0
automotivo,159.0
eletrodomesticos,252.56
eletronicos,191.97
market_place,396.0
utilidades_domesticas,129.9
artigos_de_natal,8.59
beleza_saude,46.9
cama_mesa_banho,199.2
informatica_acessorios,498.0
utilidades_domesticas,849.0
construcao_ferramentas_seguranca,29.75
moveis_decoracao,237.96999999999997
moveis_decoracao,114.5
moveis_decoracao,54.0
automotivo,539.7
cama_mesa_banho,369.9
moveis_decoracao,119.9
informatica_acessorios,68.9
relogios_presentes,1099.0
beleza_saude,279.49
beleza_saude,111.8
cool_stuff,27.6
fashion_calcados,345.89
eletrodomesticos,86.9
perfumaria,509.93999999999994
climatizacao,297.0
agro_industria_e_comercio,39.9
relogios_presentes,699.0
pet_shop,274.09999999999997
cama_mesa_banho,84.8
instrumentos_musicais,207.25
cama_mesa_banho,19.9
esporte_lazer,375.0
relogios_presentes,120.0
bebes,749.0
beleza_saude,1253.86
eletronicos,60.0
papelaria,573.0
cama_mesa_banho,143.2
automotivo,509.97
moveis_decoracao,22.9
moveis_decoracao,3000.0
fashion_esporte,69.9
eletronicos,152.0
moveis_decoracao,259.3
esporte_lazer,139.9
cama_mesa_banho,95.2
utilidades_domesticas,1009.9
esporte_lazer,65.9
beleza_saude,130.0
moveis_decoracao,5999.8
automotivo,449.99
utilidades_domesticas,49.0
cama_mesa_banho,134.55
cama_mesa_banho,1728.6000000000001
beleza_saude,69.9
bebes,3058.75
relogios_presentes,1561.5900000000001
automotivo,949.98
informatica_acessorios,8.9
cama_mesa_banho,60.0
cool_stuff,54.0
utilidades_domesticas,24.9
perfumaria,309.0
fashion_underwear_e_moda_praia,149.7
fashion_bolsas_e_acessorios,96.6
automotivo,549.99
automotivo,69.9
informatica_acessorios,89.9
papelaria,479.70000000000005
eletronicos,36.0
utilidades_domesticas,276.0
cama_mesa_banho,95.03
cama_mesa_banho,70.74
telefonia,62.5
telefonia,61.980000000000004
moveis_decoracao,210.0
moveis_sala,103.99
relogios_presentes,169.0
brinquedos,185.0
perfumaria,136.0
beleza_saude,624.75
cama_mesa_banho,1198.8000000000002
cama_mesa_banho,702.0
cool_stuff,419.8
construcao_ferramentas_iluminacao,29.9
esporte_lazer,79.98
esporte_lazer,21.8
telefonia,39.9
brinquedos,511.0
fashion_roupa_feminina,98.0
instrumentos_musicais,959.8
automotivo,592.2
informatica_acessorios,682.0
esporte_lazer,45.9
moveis_sala,59.9
utilidades_domesticas,14.9
livros_tecnicos,91.19999999999999
moveis_decoracao,400.0
utilidades_domesticas,3073.0
telefonia,27.99
informatica_acessorios,89.99
beleza_saude,1981.9
climatizacao,899.4000000000001
telefonia,21.99
cool_stuff,1489.88
bebes,219.89
utilidades_domesticas,269.89
dvds_blu_ray,25.0
utilidades_domesticas,178.6
moveis_decoracao,120.0
perfumaria,20.9
bebes,880.0
fashion_calcados,65.8
moveis_decoracao,3254.0
moveis_decoracao,184.9
beleza_saude,125.39999999999999
moveis_decoracao,79.99
construcao_ferramentas_construcao,299.0
informatica_acessorios,179.8
relogios_presentes,128.99
esporte_lazer,259.0
beleza_saude,135.0
beleza_saude,143.16
moveis_decoracao,104.9
moveis_decoracao,37.9
pet_shop,57.83
moveis_decoracao,59.9
beleza_saude,161.1
esporte_lazer,399.9
consoles_games,69.99
esporte_lazer,28.4
beleza_saude,149.0
utilidades_domesticas,495.07
casa_construcao,165.9
fashion_calcados,87.5
moveis_decoracao,4646.400000000001
automotivo,190.0
papelaria,239.6
fashion_roupa_masculina,221.8
informatica_acessorios,796.0
fashion_bolsas_e_acessorios,6860.0
moveis_decoracao,35.4
esporte_lazer,272.9
utilidades_domesticas,395.9
relogios_presentes,198.0
esporte_lazer,84.9
automotivo,318.0
moveis_escritorio,146.99
esporte_lazer,99.9
utilidades_domesticas,179.7
esporte_lazer,316.0
relogios_presentes,311.94
informatica_acessorios,1013.0
casa_construcao,452.6
beleza_saude,661.92
esporte_lazer,149.9
telefonia,43.98
moveis_decoracao,709.1
automotivo,119.8
construcao_ferramentas_jardim,28.45
brinquedos,35.0
informatica_acessorios,5929.16
automotivo,899.0
eletronicos,299.5
industria_comercio_e_negocios,4293.0
relogios_presentes,7201.5
relogios_presentes,599.9
sinalizacao_e_seguranca,79.9
sinalizacao_e_seguranca,18.95
casa_construcao,300.0
pet_shop,120.99
utilidades_domesticas,38.0
esporte_lazer,1799.0
moveis_decoracao,83.5
artigos_de_natal,14.4
perfumaria,25.0
consoles_games,199.99
moveis_decoracao,204.93
brinquedos,229.9
automotivo,200.0
beleza_saude,2710.0
brinquedos,217.5
papelaria,59.0
utilidades_domesticas,52.98
eletroportateis,1029.0
telefonia,59.98
utilidades_domesticas,99.0
esporte_lazer,43.2
esporte_lazer,40.6
automotivo,2961.0
moveis_decoracao,139.8
moveis_sala,179.9
bebes,178.9
informatica_acessorios,238.64
utilidades_domesticas,309.99
relogios_presentes,39.0
cama_mesa_banho,52.9
moveis_decoracao,2892.0
beleza_saude,287.0
moveis_escritorio,860.0
utilidades_domesticas,47.2
beleza_saude,119.95
automotivo,115.99
perfumaria,249.9
utilidades_domesticas,55.0
moveis_decoracao,73.35
utilidades_domesticas,1639.0
moveis_decoracao,59.9
automotivo,78.0
beleza_saude,90.0
beleza_saude,79.9
perfumaria,78.5
esporte_lazer,451.0
moveis_decoracao,139.9
pet_shop,171.0
beleza_saude,72.34
eletrodomesticos,124.3
moveis_decoracao,29.99
livros_interesse_geral,975.39
perfumaria,14.1
esporte_lazer,14.9
construcao_ferramentas_construcao,57.0
cama_mesa_banho,262.44
telefonia,189.9
ferramentas_jardim,39.6
brinquedos,239.96
utilidades_domesticas,62.5
beleza_saude,87.96
esporte_lazer,25.5
informatica_acessorios,89.0
beleza_saude,762.0
moveis_cozinha_area_de_servico_jantar_e_jardim,139.0
utilidades_domesticas,82.59
esporte_lazer,20.0
automotivo,165.0
casa_construcao,225.0
cama_mesa_banho,163.0
moveis_quarto,53.0
bebes,165.4
moveis_decoracao,54.99
construcao_ferramentas_construcao,124.97
esporte_lazer,21.0
papelaria,22.22
automotivo,628.6999999999999
utilidades_domesticas,37.9
informatica_acessorios,625.6999999999999
esporte_lazer,179.9
relogios_presentes,539.9
brinquedos,49.0
moveis_decoracao,59.2
instrumentos_musicais,1335.0
esporte_lazer,359.98
brinquedos,139.99
ferramentas_jardim,787.8
fashion_bolsas_e_acessorios,708.0
perfumaria,264.0
utilidades_domesticas,567.0
automotivo,55.98
eletronicos,299.8
beleza_saude,39.9
esporte_lazer,349.89
esporte_lazer,966.0
beleza_saude,64.99
relogios_presentes,296.52
utilidades_domesticas,59.99
fashion_bolsas_e_acessorios,39.9
cama_mesa_banho,49.9
fashion_bolsas_e_acessorios,55.3
utilidades_domesticas,18.9
bebes,540.0
perfumaria,49.9
papelaria,24.99
beleza_saude,50.0
informatica_acessorios,339.0
cama_mesa_banho,276.4
beleza_saude,307.98
bebes,209.70000000000002
papelaria,95.0
relogios_presentes,149.8
cool_stuff,1154.8
eletronicos,64.75
brinquedos,179.98
bebes,13.0
utilidades_domesticas,18.9
moveis_sala,1154.0
beleza_saude,882.56
livros_importados,22.99
moveis_decoracao,189.42
informatica_acessorios,165.5
moveis_cozinha_area_de_servico_jantar_e_jardim,519.9
utilidades_domesticas,28.9
beleza_saude,25.99
moveis_decoracao,69.9
papelaria,29.9
utilidades_domesticas,45.99
informatica_acessorios,169.25
beleza_saude,760.0
ferramentas_jardim,169.0
beleza_saude,39.9
construcao_ferramentas_seguranca,363.12
esporte_lazer,345.0
beleza_saude,338.96999999999997
relogios_presentes,889.99
informatica_acessorios,39.45
esporte_lazer,570.0
cama_mesa_banho,399.6
cama_mesa_banho,28.9
construcao_ferramentas_iluminacao,169.0
moveis_decoracao,70.0
eletroportateis,102.74
informatica_acessorios,94.99
informatica_acessorios,9.99
eletronicos,200.0
esporte_lazer,94.9
cool_stuff,44.400000000000006
instrumentos_musicais,645.5
informatica_acessorios,3148.0
cama_mesa_banho,428.89000000000004
fashion_bolsas_e_acessorios,39.9
papelaria,1507.5
informatica_acessorios,125.0
fashion_bolsas_e_acessorios,59.8
moveis_decoracao,134.9
esporte_lazer,44.9
papelaria,300.0
automotivo,18.5
construcao_ferramentas_ferramentas,1890.0
automotivo,82.9
cama_mesa_banho,588.0
relogios_presentes,339.8
beleza_saude,239.2
utilidades_domesticas,98.69999999999999
informatica_acessorios,699.0
informatica_acessorios,94.9
utilidades_domesticas,46.9
instrumentos_musicais,490.0
relogios_presentes,799.0
cama_mesa_banho,159.9
esporte_lazer,69.9
cama_mesa_banho,414.0
ferramentas_jardim,599.8
livros_interesse_geral,49.8
fashion_bolsas_e_acessorios,399.5
beleza_saude,77.89
pet_shop,294.99
utilidades_domesticas,385.0
informatica_acessorios,47214.51
beleza_saude,159.8
perfumaria,579.8
consoles_games,55.38
moveis_sala,83.9
esporte_lazer,89.0
relogios_presentes,599.0
beleza_saude,220.0
alimentos,29.1
moveis_decoracao,39.99
esporte_lazer,39.99
utilidades_domesticas,77.69999999999999
automotivo,114.98
cama_mesa_banho,189.0
livros_interesse_geral,45.9
cama_mesa_banho,145.9
beleza_saude,25.5
utilidades_domesticas,89.0
telefonia,14.9
brinquedos,79.98
utilidades_domesticas,42.9
moveis_decoracao,139.9
esporte_lazer,188.0
relogios_presentes,679.0
utilidades_domesticas,31.8
moveis_sala,189.9
cama_mesa_banho,475.15
utilidades_domesticas,37.9
eletrodomesticos,133.69
papelaria,518.0
pet_shop,105.99
livros_tecnicos,29.9
moveis_decoracao,129.7
ferramentas_jardim,577.05
utilidades_domesticas,42.9
cama_mesa_banho,39.8
utilidades_domesticas,9.6
telefonia,77.4
fashion_roupa_masculina,147.5
automotivo,699.8
eletrodomesticos_2,446.9
brinquedos,5599.3
moveis_quarto,140.0
esporte_lazer,1099.39
telefonia,55.98
moveis_decoracao,15.0
esporte_lazer,349.95
beleza_saude,1073.6
moveis_decoracao,259.94
pet_shop,259.5
utilidades_domesticas,2289.3999999999996
moveis_decoracao,139.8
instrumentos_musicais,338.52
papelaria,69.0
utilidades_domesticas,60.0
moveis_sala,185.99
beleza_saude,60.0
esporte_lazer,121.0
relogios_presentes,1323.0
fashion_bolsas_e_acessorios,167.0
moveis_decoracao,79.69999999999999
cool_stuff,539.97
telefonia,52.839999999999996
informatica_acessorios,99.99
perfumaria,54.49
pet_shop,271.8
cama_mesa_banho,49.9
cama_mesa_banho,129.9
cama_mesa_banho,139.8
bebes,54.99
utilidades_domesticas,75.9
fashion_bolsas_e_acessorios,749.0
utilidades_domesticas,2379.86
construcao_ferramentas_construcao,1299.99
informatica_acessorios,149.97
telefonia,37.98
fashion_bolsas_e_acessorios,20.3
moveis_decoracao,29.99
instrumentos_musicais,205.8
moveis_decoracao,39.99
eletronicos,138.60000000000002
beleza_saude,199.94
utilidades_domesticas,149.99
cama_mesa_banho,146.99
utilidades_domesticas,98.4
utilidades_domesticas,24.28
moveis_decoracao,49.9
brinquedos,168.99
automotivo,37.0
relogios_presentes,31623.81
eletrodomesticos,94.8
construcao_ferramentas_construcao,724.0
brinquedos,90.0
brinquedos,104.9
utilidades_domesticas,45.9
pet_shop,107.6
relogios_presentes,978.0
la_cuisine,274.0
cama_mesa_banho,159.0
bebes,100.0
cama_mesa_banho,119.8
esporte_lazer,44.99
sinalizacao_e_seguranca,32.0
esporte_lazer,26.9
eletroportateis,22.14
relogios_presentes,225.0
esporte_lazer,418.0
brinquedos,369.0
esporte_lazer,2008.2
papelaria,49.9
eletronicos,169.9
esporte_lazer,99.9
bebes,39.8
fashion_roupa_masculina,139.8
eletrodomesticos,90.0
eletroportateis,268.7
automotivo,103.8
beleza_saude,318.0
moveis_decoracao,399.5
relogios_presentes,392.0
esporte_lazer,59.9
automotivo,46.9
fashion_bolsas_e_acessorios,64.9
fashion_bolsas_e_acessorios,11.9
relogios_presentes,392.0
consoles_games,130.0
telefonia,37.99
utilidades_domesticas,59.8
beleza_saude,12.5
relogios_presentes,6543.93
utilidades_domesticas,119.6
utilidades_domesticas,42.0
artigos_de_natal,79.9
